PMID,N,SOURCE
18547820,10.0,Abstract
18548194,24.0,EHB
18549791,24.0,BrainMap
18550030,16.0,BrainMap
18550387,14.0,FullText
18550593,20.0,BrainMap
18550595,23.0,EHB
18550597,38.0,EHB
18550622,12.0,Abstract
18550756,14.0,EHB
18550759,18.0,Abstract
18550763,13.0,EHB
18554874,20.0,EHB
18554927,14.0,FullText
18554928,28.0,EHB
18555209,14.0,BrainMap
18557921,16.4,EHB
18559283,18.0,BrainMap
18559294,23.0,EHB
18562019,22.0,EHB
18562102,14.0,BrainMap
18562599,15.0,EHB
18562616,12.0,FullText
18564038,17.0,EHB
18564039,18.0,EHB
18564040,22.0,EHB
18564045,31.0,EHB
18567621,12.0,EHB
18567624,19.0,EHB
18568078,6.0,BrainMap
18568899,10.0,BrainMap
18570205,14.0,EHB
18571627,20.0,BrainMap
18571794,40.0,FullText
18571795,10.0,BrainMap
18573266,17.0,EHB
18573510,11.0,BrainMap
18573512,12.0,BrainMap
18574518,15.0,EHB
18574581,7.5,EHB
18577390,24.0,EHB
18578596,13.5,EHB
18578598,57.0,EHB
18578600,20.0,EHB
18578602,20.0,EHB
18578603,79.0,Abstract
18579347,33.0,EHB
18579575,77.0,EHB
18579749,13.0,BrainMap
18580874,12.0,BrainMap
18582578,14.0,BrainMap
18582580,21.0,Abstract
18582581,12.0,FullText
18582900,19.0,Abstract
18583050,18.0,Abstract
18584891,12.0,EHB
18584959,14.0,EHB
18585060,10.0,EHB
18585468,10.0,EHB
18585932,69.0,EHB
18586109,12.428571428571429,BrainMap
18586110,30.0,EHB
18586234,6.0,EHB
18586275,16.0,BrainMap
18586335,76.5,EHB
18586370,8.0,EHB
18586525,10.0,EHB
18587523,15.0,BrainMap
18588532,18.0,BrainMap
18588543,37.0,EHB
18588986,14.0,FullText
18588987,11.0,EHB
18588988,39.0,EHB
18588989,45.0,Abstract
18589404,15.0,Abstract
18589505,20.0,BrainMap
18590567,114.0,Abstract
18592043,16.0,BrainMap
18592230,6.0,EHB
18595740,30.0,EHB
18595985,26.0,BrainMap
18596189,18.0,EHB
18596607,18.0,BrainMap
18597227,8.0,BrainMap
18597794,14.0,EHB
18597795,13.0,EHB
18597797,13.0,BrainMap
18598245,22.0,BrainMap
18598769,10.0,BrainMap
18599025,17.33333333,EHB
18599316,7.0,EHB
18599573,14.0,Abstract
18601940,10.0,BrainMap
18601941,10.0,EHB
18602483,22.0,EHB
18602840,39.0,EHB
18603230,15.0,EHB
18603414,50.0,Abstract
18603608,12.0,EHB
18603609,12.5,EHB
18606175,26.0,EHB
18608849,15.0,BrainMap
18612380,21.0,EHB
18612463,20.0,Abstract
18614038,16.0,BrainMap
18614265,16.0,BrainMap
18614290,15.0,BrainMap
18617009,17.0,EHB
18617569,15.0,FullText
18619668,17.0,EHB
18619845,13.0,BrainMap
18619985,9.0,EHB
18620789,9.0,EHB
18620906,22.0,Abstract
18621033,30.0,EHB
18627534,60.0,EHB
18632120,14.0,BrainMap
18632198,21.333333333333332,BrainMap
18632288,20.0,FullText
18632890,12.0,FullText
18632934,23.0,EHB
18633791,19.0,BrainMap
18633819,13.0,BrainMap
18633822,12.0,BrainMap
18633829,12.0,BrainMap
18633852,15.0,BrainMap
18634888,44.0,Abstract
18634890,16.0,FullText
18634891,21.0,EHB
18635157,20.0,BrainMap
18635241,16.0,Abstract
18635342,17.0,Abstract
18635699,12.0,BrainMap
18639236,15.0,BrainMap
18639469,43.0,Abstract
18639536,11.0,Abstract
18639870,13.0,BrainMap
18644242,35.0,Abstract
18644454,16.0,BrainMap
18647397,10.0,BrainMap
18649349,22.0,FullText
18649351,22.0,Abstract
18649352,18.0,EHB
18650327,13.0,EHB
18651173,10.0,EHB
18652805,10.0,EHB
18653363,13.0,EHB
18653664,48.0,EHB
18653667,26.66666667,EHB
18654087,12.0,BrainMap
18656462,15.0,EHB
18657587,37.0,EHB
18658069,11.0,BrainMap
18660499,26.0,EHB
18661129,15.333333333333334,BrainMap
18661503,7.0,Abstract
18661505,27.0,EHB
18662866,25.0,Abstract
18663250,36.0,EHB
18664692,10.0,BrainMap
18667293,15.5,EHB
18668031,59.0,Abstract
18669482,12.0,BrainMap
18669506,31.0,Abstract
18669589,14.0,EHB
18672026,39.0,EHB
18672231,13.655172413793103,BrainMap
18672352,17.714285714285715,BrainMap
18673405,88.0,EHB
18674589,27.0,EHB
18674592,40.0,BrainMap
18674627,17.0,Abstract
18674847,57.0,EHB
18674871,21.0,EHB
18675362,20.0,EHB
18675363,9.0,EHB
18675364,25.0,EHB
18675995,11.83333333,EHB
18678469,43.0,Abstract
18678764,33.0,BrainMap
18682729,16.0,EHB
18685036,16.0,EHB
18685147,17.0,BrainMap
18685833,20.0,BrainMap
18689860,12.0,EHB
18691632,14.0,Abstract
18691659,13.666666666666666,BrainMap
18691703,11.0,FullText
18691907,19.0,EHB
18692142,11.0,EHB
18692173,14.0,Abstract
18692577,15.0,EHB
18692578,20.0,Abstract
18692790,10.0,BrainMap
18692890,14.0,BrainMap
18694836,18.0,FullText
18696057,12.0,Abstract
18698355,12.0,EHB
18698363,24.0,EHB
18702576,36.0,EHB
18702579,16.0,FullText
18702583,11.0,EHB
18702586,14.0,EHB
18702587,21.0,EHB
18702594,21.0,EHB
18702722,19.0,EHB
18703030,20.0,EHB
18703146,11.0,EHB
18704371,39.0,EHB
18706088,14.0,EHB
18706701,14.2,BrainMap
18708149,34.0,Abstract
18710652,16.6,BrainMap
18711707,11.0,EHB
18711709,10.0,BrainMap
18713781,20.0,BrainMap
18717711,54.0,EHB
18717724,19.0,Abstract
18718326,45.0,EHB
18718456,19.0,EHB
18718543,10.0,EHB
18718670,14.0,Abstract
18718872,15.0,EHB
18721889,11.6,BrainMap
18722517,15.0,EHB
18723260,15.0,Abstract
18724253,25.0,BrainMap
18725239,24.0,EHB
18726910,10.0,Abstract
18728197,15.0,EHB
18728773,16.0,BrainMap
18729079,14.0,BrainMap
18752396,10.0,EHB
18752401,13.0,FullText
18752404,24.0,EHB
18752405,12.0,EHB
18752409,20.0,EHB
18752410,19.0,EHB
18752413,14.0,EHB
18752414,18.0,EHB
18754766,16.0,Abstract
18757744,21.0,EHB
18757979,48.0,EHB
18757980,37.0,EHB
18760263,14.666666666666666,BrainMap
18760292,12.0,EHB
18760691,14.0,EHB
18761038,52.0,EHB
18761138,6.0,BrainMap
18761362,11.0,EHB
18765806,29.0,FullText
18767918,79.0,Abstract
18768646,10.0,EHB
18768697,19.0,EHB
18768725,10.0,BrainMap
18769538,24.0,EHB
18771508,12.0,EHB
18771673,14.0,EHB
18771674,36.0,EHB
18771714,7.0,BrainMap
18771736,41.0,EHB
18771737,18.0,Abstract
18771738,10.8,BrainMap
18771801,22.0,EHB
18773963,20.0,EHB
18774224,12.0,BrainMap
18776895,22.0,EHB
18778780,16.0,FullText
18778781,11.0,Abstract
18781590,30.0,EHB
18781594,16.0,Abstract
18783371,20.0,FullText
18783380,13.0,EHB
18783864,22.0,EHB
18785653,10.0,BrainMap
18786365,12.0,EHB
18786512,15.0,EHB
18786565,2.0,EHB
18786570,32.0,EHB
18786637,10.0,Abstract
18786644,18.0,EHB
18787229,16.0,EHB
18787233,15.0,BrainMap
18787235,18.0,EHB
18787658,21.0,BrainMap
18789907,15.0,EHB
18789955,60.0,EHB
18790065,10.0,EHB
18790618,15.0,FullText
18793658,5.0,EHB
18793731,19.0,BrainMap
18796346,15.0,EHB
18796430,15.0,FullText
18797307,20.0,BrainMap
18797310,13.2,BrainMap
18797499,7.0,EHB
18797855,26.0,EHB
18798977,14.0,Abstract
18799601,105.0,Abstract
18799604,14.0,EHB
18801443,20.0,EHB
18801444,17.0,EHB
18801445,12.0,BrainMap
18804123,14.0,FullText
18804514,23.0,Abstract
18804539,24.0,EHB
18804540,25.0,BrainMap
18804916,9.0,EHB
18804959,92.0,EHB
18805460,16.0,EHB
18805496,10.0,EHB
18805589,41.0,EHB
18806920,28.0,EHB
18809234,7.5,EHB
18809500,36.0,EHB
18809502,16.0,FullText
18815373,14.0,EHB
18815774,17.0,FullText
18817740,30.0,EHB
18818053,28.0,Abstract
18818908,14.0,Abstract
18819106,50.0,BrainMap
18819107,25.33333333,EHB
18819988,20.0,EHB
18820289,13.0,EHB
18820290,16.0,EHB
18822322,16.0,EHB
18822408,11.0,BrainMap
18822455,15.0,BrainMap
18823048,24.0,Abstract
18823226,13.375,BrainMap
18823229,16.0,EHB
18823230,13.0,EHB
18823231,20.0,EHB
18823232,10.0,Abstract
18823235,1.0,EHB
18823238,17.0,EHB
18823239,60.0,EHB
18823241,16.0,EHB
18823242,17.0,EHB
18823245,26.0,FullText
18823249,25.0,EHB
18823252,14.0,FullText
18823254,18.0,EHB
18823255,16.0,Abstract
18823721,14.14285714,EHB
18824236,12.0,BrainMap
18827897,11.0,FullText
18829095,18.0,EHB
18829134,30.0,EHB
18829694,15.0,BrainMap
18829695,46.0,BrainMap
18830241,18.333333333333332,BrainMap
18830956,12.0,EHB
18834944,12.0,EHB
18835075,16.0,EHB
18835284,12.0,EHB
18837865,13.571428571428571,BrainMap
18838100,27.33333333,EHB
18840418,13.0,EHB
18840533,20.0,EHB
18842666,22.0,EHB
18842669,13.0,BrainMap
18845172,14.0,EHB
18846222,34.0,EHB
18848631,12.0,BrainMap
18848742,18.0,Abstract
18848743,18.0,EHB
18848896,1.0,EHB
18848998,37.0,EHB
18848999,12.0,EHB
18851716,13.0,BrainMap
18854323,24.0,BrainMap
18854439,47.0,EHB
18854581,18.0,EHB
18854582,12.409090909090908,BrainMap
18855544,16.0,EHB
18855557,25.0,EHB
18922517,68.0,Abstract
18926523,24.0,EHB
18929439,18.0,EHB
18930036,14.0,Abstract
18930182,56.0,Abstract
18930351,28.0,EHB
18930749,22.0,EHB
18930824,,EHB
18937281,18.0,BrainMap
18938008,10.0,BrainMap
18938199,15.0,EHB
18938220,25.0,EHB
18940230,16.0,EHB
18945600,35.0,EHB
18947356,103.0,BrainMap
18950528,6.0,BrainMap
18950717,12.0,Abstract
18950748,31.0,BrainMap
18951539,23.5,EHB
18951556,12.0,Abstract
18951983,14.0,EHB
18951984,18.0,EHB
18952070,10.0,BrainMap
18952675,105.0,EHB
18952678,243.0,EHB
18954473,12.0,BrainMap
18954477,12.0,BrainMap
18954479,10.6,BrainMap
18954965,17.0,BrainMap
18958158,35.0,EHB
18958161,12.0,BrainMap
18971462,17.0,BrainMap
18972392,11.0,EHB
18973604,8.0,EHB
18973817,18.0,BrainMap
18973818,11.0,EHB
18976640,24.0,EHB
18976641,12.571428571428571,BrainMap
18976696,17.333333333333332,BrainMap
18977169,15.0,EHB
18977304,45.0,EHB
18977524,17.0,EHB
18979376,16.0,BrainMap
18979380,13.0,BrainMap
18980863,12.0,Abstract
18980949,27.0,EHB
18981339,15.0,BrainMap
18984835,10.666666666666666,BrainMap
18985097,30.0,EHB
18985100,15.0,EHB
18985115,11.0,EHB
18985116,48.0,EHB
18985118,18.0,EHB
18985119,12.0,EHB
18985124,16.0,BrainMap
18985130,14.0,BrainMap
18985133,18.0,EHB
18985135,10.5,BrainMap
18985141,19.0,EHB
18985142,12.0,FullText
18985143,16.0,FullText
18985144,12.0,EHB
18985147,8.0,BrainMap
18986695,7.0,BrainMap
18987188,17.0,BrainMap
18987206,16.0,BrainMap
18988738,154.0,EHB
18992072,16.0,Abstract
18992228,20.0,BrainMap
18992288,18.0,BrainMap
18992349,17.0,EHB
18992759,12.0,BrainMap
18992825,120.0,Abstract
18996100,12.0,Abstract
18996489,24.0,BrainMap
18996508,12.2,BrainMap
18996542,10.0,Abstract
18997158,21.0,BrainMap
19000717,21.0,Abstract
19000769,,EHB
19001084,28.0,Abstract
19003479,12.0,EHB
19003497,14.0,BrainMap
19003956,30.0,EHB
19004526,26.0,EHB
19004769,33.0,EHB
19007800,28.0,BrainMap
19007893,18.0,EHB
19007997,22.0,BrainMap
19008895,77.0,Abstract
19010424,12.0,Abstract
19011844,11.5,EHB
19013532,,EHB
19015036,19.0,EHB
19015038,16.0,Abstract
19015077,24.0,EHB
19015079,22.0,EHB
19015081,19.0,Abstract
19015082,15.0,EHB
19015083,12.0,Abstract
19015084,14.0,BrainMap
19015088,19.0,FullText
19015090,9.333333333333334,BrainMap
19015093,23.0,Abstract
19015094,13.0,EHB
19015096,28.0,EHB
19015097,14.0,BrainMap
19015100,12.0,EHB
19015101,27.0,EHB
19015102,21.0,EHB
19015104,12.0,BrainMap
19015108,12.4,BrainMap
19015112,22.0,BrainMap
19015113,12.0,FullText
19015114,4.0,EHB
19015115,40.0,EHB
19015371,16.0,Abstract
19015373,18.0,EHB
19015835,10.0,BrainMap
19016600,32.0,EHB
19016602,12.0,Abstract
19016605,14.0,BrainMap
19016606,42.0,EHB
19018279,15.0,EHB
19018309,15.0,EHB
19018312,12.0,BrainMap
19018314,15.0,BrainMap
19018316,15.333333333333334,BrainMap
19018317,12.0,BrainMap
19018953,152.0,EHB
19019637,57.0,EHB
19020203,16.0,EHB
19022337,15.0,EHB
19022856,7.0,BrainMap
19022864,14.0,Abstract
19025237,10.0,BrainMap
19026496,34.0,EHB
19026710,10.0,EHB
19026751,15.0,EHB
19027075,17.0,BrainMap
19027077,12.0,FullText
19027079,30.0,EHB
19027233,41.0,EHB
19027762,28.0,EHB
19027763,30.0,EHB
19028382,51.0,EHB
19028527,12.0,EHB
19028549,23.0,Abstract
19030105,24.0,EHB
19032746,19.0,BrainMap
19034897,14.0,BrainMap
19036762,41.0,EHB
19036975,24.0,EHB
19036981,62.0,Abstract
19038275,18.0,EHB
19039579,19.0,FullText
19041331,18.0,EHB
19041332,25.0,EHB
19041896,11.0,EHB
19041965,17.0,BrainMap
19046373,20.0,FullText
19046394,80.0,EHB
19046978,17.0,EHB
19046993,20.0,EHB
19047075,18.0,BrainMap
19047359,20.0,BrainMap
19047573,13.0,FullText
19048015,9.0,Abstract
19048357,20.0,EHB
19049883,2.0,EHB
19050764,12.0,EHB
19052210,24.0,EHB
19052212,26.0,BrainMap
19052218,17.0,FullText
19052227,13.0,Abstract
19052540,18.0,Abstract
19054502,60.0,EHB
19056093,18.0,BrainMap
19058792,16.0,Abstract
19058793,12.0,BrainMap
19058914,9.0,EHB
19059350,14.0,Abstract
19059586,21.0,EHB
19059978,12.2,EHB
19061904,24.0,EHB
19061937,10.0,BrainMap
19062135,17.0,Abstract
19063872,10.0,EHB
19064747,20.0,BrainMap
19068486,12.0,BrainMap
19068489,18.0,EHB
19071144,13.0,EHB
19071223,16.0,BrainMap
19072894,10.0,EHB
19072896,14.0,EHB
19072897,19.0,Abstract
19072994,16.0,FullText
19073160,16.0,EHB
19073624,36.0,EHB
19074015,23.0,FullText
19076386,37.0,EHB
19076387,11.0,EHB
19076401,,EHB
19081580,35.0,BrainMap
19081708,9.0,BrainMap
19083992,16.0,EHB
19084220,15.0,EHB
19086020,24.0,Abstract
19086201,12.0,BrainMap
19091969,14.0,BrainMap
19092784,12.0,BrainMap
19095230,7.0,Abstract
19097164,,EHB
19097861,43.0,Abstract
19100312,14.0,BrainMap
19100840,19.0,EHB
19100847,10.0,EHB
19101025,18.0,EHB
19101126,55.0,EHB
19103254,12.0,BrainMap
19103296,10.0,EHB
19104833,5.0,EHB
19105218,16.0,FullText
19107465,18.0,BrainMap
19107748,12.0,Abstract
19107750,10.0,EHB
19107751,32.0,EHB
19107752,15.0,Abstract
19107754,14.666666666666666,BrainMap
19109452,12.0,EHB
19109459,17.0,EHB
19109495,74.0,Abstract
19109986,,EHB
19110014,17.0,EHB
19110062,12.0,EHB
19110238,10.0,EHB
19111160,28.0,EHB
19111290,16.0,Abstract
19111291,8.0,EHB
19112507,18.0,EHB
19112516,16.0,EHB
19117274,14.0,BrainMap
19117276,19.0,FullText
19117277,25.0,Abstract
19117278,11.0,BrainMap
19117605,18.0,EHB
19118131,13.333333333333334,BrainMap
19118321,10.0,BrainMap
19121364,12.0,EHB
19124032,24.0,EHB
19126572,25.0,EHB
19128945,407.0,Abstract
19129383,21.0,EHB
19129385,10.0,EHB
19129391,18.0,EHB
19129395,11.0,EHB
19133962,73.0,EHB
19135072,18.0,Abstract
19135155,55.5,EHB
19135767,12.0,FullText
19136097,12.0,BrainMap
19136548,15.0,Abstract
19139856,20.0,Abstract
19139866,7.0,EHB
19143805,9.0,BrainMap
19145224,68.0,EHB
19146819,22.0,EHB
19146963,18.0,Abstract
19150518,22.0,EHB
19150520,9.0,EHB
19151375,16.0,EHB
19151376,24.0,EHB
19152542,15.0,BrainMap
19153150,26.0,EHB
19153155,42.0,EHB
19155745,12.0,BrainMap
19157420,15.0,Abstract
19158297,14.0,EHB
19158299,22.0,EHB
19159636,12.0,EHB
19159691,77.0,EHB
19159693,24.0,EHB
19162048,12.0,EHB
19162200,46.0,Abstract
19162201,14.0,Abstract
19162202,18.0,Abstract
19162206,46.0,EHB
19162389,16.0,FullText
19164537,4.0,EHB
19166942,10.0,EHB
19166943,25.0,EHB
19166946,14.0,EHB
19166947,16.0,EHB
19166948,20.0,BrainMap
19167505,22.0,Abstract
19167506,15.0,EHB
19167729,15.0,EHB
19168663,16.0,Abstract
19168666,20.0,EHB
19170662,24.0,BrainMap
19171077,20.0,BrainMap
19171195,6.0,EHB
19172625,20.0,BrainMap
19172631,44.0,EHB
19172633,9.0,Abstract
19172642,35.0,EHB
19172643,14.0,EHB
19172644,14.0,BrainMap
19172650,10.0,FullText
19172653,13.66666667,EHB
19172654,14.0,EHB
19174537,16.0,BrainMap
19175815,21.0,Abstract
19176279,11.3,BrainMap
19176280,18.0,BrainMap
19176471,20.0,BrainMap
19176814,19.0,FullText
19176830,122.0,BrainMap
19176832,65.0,EHB
19179050,57.0,EHB
19180558,29.0,BrainMap
19181696,13.0,EHB
19182173,51.0,EHB
19182175,12.0,BrainMap
19183133,40.0,Abstract
19184993,18.0,EHB
19184995,103.0,FullText
19185468,17.0,Abstract
19185567,20.0,BrainMap
19186163,26.0,EHB
19187475,11.0,Abstract
19187481,14.0,EHB
19188005,12.142857142857142,BrainMap
19188539,15.625,BrainMap
19190042,28.0,EHB
19190727,13.714285714285714,BrainMap
19193886,28.0,EHB
19194988,47.0,Abstract
19195646,15.0,BrainMap
19196315,17.0,BrainMap
19196494,14.0,Abstract
19199400,19.0,EHB
19199402,17.0,EHB
19199404,15.0,EHB
19199406,17.0,FullText
19199407,43.0,EHB
19199409,17.0,BrainMap
19199412,13.0,EHB
19199416,209.0,EHB
19199417,23.0,EHB
19199419,28.0,EHB
19199421,30.0,EHB
19199424,18.0,EHB
19200075,21.0,Abstract
19200077,8.8,EHB
19201210,13.0,EHB
19201515,13.0,BrainMap
19205678,10.0,EHB
19211872,20.0,BrainMap
19211888,11.0,EHB
19214489,10.0,EHB
19216061,13.0,EHB
19217383,15.0,BrainMap
19218875,13.0,BrainMap
19219848,11.0,BrainMap
19221144,26.0,Abstract
19223437,19.333333333333332,BrainMap
19224116,24.0,Abstract
19224619,17.0,EHB
19228976,21.0,BrainMap
19229326,16.0,EHB
19230621,13.193548387096774,BrainMap
19231480,13.0,Abstract
19232481,10.0,Abstract
19234068,16.0,Abstract
19235876,77.0,EHB
19235878,12.0,BrainMap
19236528,20.0,Abstract
19237430,8.0,EHB
19238205,13.0,BrainMap
19238207,9.0,EHB
19239982,15.0,BrainMap
19240137,13.0,BrainMap
19240140,15.0,EHB
19240963,12.0,FullText
19242539,16.0,BrainMap
19242558,17.0,BrainMap
19243925,9.0,BrainMap
19244454,20.0,EHB
19244522,9.857142857142858,BrainMap
19246474,9.0,BrainMap
19249748,20.0,EHB
19250174,30.0,EHB
19250441,10.0,Abstract
19250707,11.0,BrainMap
19252152,24.0,BrainMap
19252794,,EHB
19255447,10.0,EHB
19258375,23.0,EHB
19261334,14.0,BrainMap
19261444,60.0,EHB
19263420,20.0,BrainMap
19264142,24.0,Abstract
19264143,4.0,EHB
19267696,66.0,Abstract
19270690,19.0,EHB
19272364,12.0,EHB
19277116,40.0,EHB
19279244,40.0,EHB
19279255,12.0,EHB
19280106,24.0,Abstract
19280708,18.0,BrainMap
19281849,19.0,EHB
19283551,15.0,BrainMap
19285142,12.0,EHB
19285143,16.0,EHB
19287044,24.0,EHB
19288462,12.0,EHB
19288464,16.666666666666668,BrainMap
19288466,10.0,BrainMap
19289173,45.0,Abstract
19291231,6.0,EHB
19293245,48.0,EHB
19293396,59.0,EHB
19294641,11.0,BrainMap
19294652,14.0,BrainMap
19295153,20.0,EHB
19296728,32.0,EHB
19300986,10.0,EHB
19301991,18.0,BrainMap
19301993,15.0,Abstract
19301994,10.0,EHB
19301995,18.0,EHB
19301996,16.0,EHB
19301997,2.0,EHB
19302005,12.0,EHB
19302160,13.0,EHB
19302163,14.0,EHB
19302164,48.0,EHB
19302165,28.0,EHB
19302344,14.0,Abstract
19303934,16.0,EHB
19303936,17.0,EHB
19303937,17.0,EHB
19304843,18.0,EHB
19304914,14.0,FullText
19306848,16.0,EHB
19306854,20.0,EHB
19307050,47.0,Abstract
19307251,15.0,Abstract
19307555,24.0,BrainMap
19308261,24.0,BrainMap
19309291,16.0,EHB
19309295,15.0,EHB
19309296,3.0,EHB
19309321,30.0,EHB
19320546,16.0,FullText
19320549,14.0,FullText
19320550,42.0,EHB
19320551,20.0,EHB
19320552,23.0,EHB
19320638,82.0,Abstract
19321316,17.0,EHB
19321317,8.0,BrainMap
19321636,14.0,EHB
19321651,20.0,Abstract
19321652,18.0,FullText
19321655,35.0,Abstract
19321789,16.0,BrainMap
19322649,17.0,EHB
19324533,12.0,Abstract
19327400,34.0,EHB
19327402,29.0,EHB
19328233,16.0,EHB
19328235,17.0,EHB
19328236,22.0,EHB
19328237,20.0,Abstract
19332139,15.0,EHB
19339460,17.0,EHB
19339611,17.0,EHB
19339907,18.875,BrainMap
19341805,20.0,EHB
19342124,29.0,Abstract
19342141,9.0,EHB
19344776,79.0,EHB
19345268,10.0,EHB
19345269,20.0,EHB
19346000,11.0,BrainMap
19347874,51.0,Abstract
19347876,15.0,EHB
19348727,26.0,EHB
19349151,48.0,EHB
19349228,75.6,BrainMap
19349231,7.0,EHB
19349235,17.0,EHB
19349237,14.0,BrainMap
19349243,11.0,EHB
19349244,13.0,EHB
19349245,30.0,BrainMap
19350547,26.0,BrainMap
19350561,15.0,EHB
19350562,16.0,BrainMap
19350563,7.0,EHB
19350564,80.0,EHB
19351556,8.0,BrainMap
19351572,34.0,EHB
19351579,33.0,EHB
19352638,10.0,EHB
19357267,16.5,EHB
19357393,9.0,BrainMap
19362298,18.0,EHB
19364522,9.25,BrainMap
19365800,12.0,EHB
19366283,12.0,EHB
19366284,15.0,BrainMap
19366285,47.0,Abstract
19368816,17.0,EHB
19368829,17.0,EHB
19368857,14.0,EHB
19368905,14.0,BrainMap
19369489,27.0,EHB
19369561,30.0,FullText
19371782,33.0,Abstract
19371787,16.0,EHB
19375076,12.0,BrainMap
19375510,12.0,EHB
19375695,17.0,Abstract
19376237,16.0,EHB
19376239,49.0,EHB
19376240,29.0,EHB
19376241,35.0,BrainMap
19376243,27.55555556,EHB
19376244,33.0,EHB
19376245,14.0,EHB
19381707,80.0,Abstract
19382897,24.0,EHB
19383438,18.0,BrainMap
19383503,16.0,EHB
19383937,23.0,Abstract
19384886,117.0,Abstract
19384891,16.0,BrainMap
19386635,18.0,EHB
19386910,33.0,EHB
19387979,23.0,BrainMap
19389185,14.0,Abstract
19389870,13.0,BrainMap
19393261,4.0,EHB
19393323,42.0,EHB
19393717,24.0,Abstract
19393745,54.0,EHB
19394205,16.75,BrainMap
19395524,12.0,FullText
19395526,28.0,EHB
19396362,10.0,EHB
19397862,18.0,BrainMap
19397867,16.0,FullText
19397900,12.0,BrainMap
19398013,10.0,EHB
19398308,12.5,BrainMap
19398537,14.0,EHB
19400672,22.0,BrainMap
19400677,25.0,EHB
19400679,18.0,EHB
19400681,12.0,EHB
19400682,25.0,EHB
19400684,17.0,EHB
19401143,20.0,BrainMap
19401178,12.0,Abstract
19401185,10.0,Abstract
19403118,27.0,Abstract
19403218,18.0,EHB
19406903,18.0,BrainMap
19407204,18.0,BrainMap
19407271,46.0,EHB
19408112,30.0,EHB
19408165,11.0,BrainMap
19409498,24.0,EHB
19409960,14.0,FullText
19409961,31.0,EHB
19410366,16.0,BrainMap
19410583,22.25,BrainMap
19410589,48.0,EHB
19411368,30.0,BrainMap
19412935,20.0,Abstract
19413475,20.0,EHB
19413478,21.0,EHB
19413479,14.0,BrainMap
19413481,9.0,EHB
19413945,56.0,EHB
19414043,10.0,FullText
19414046,32.0,Abstract
19414052,12.0,Abstract
19415407,12.0,EHB
19416664,20.0,BrainMap
19416812,15.0,EHB
19418510,18.285714285714285,BrainMap
19419384,27.5,BrainMap
19419772,84.0,EHB
19420090,12.0,Abstract
19420266,15.0,BrainMap
19422920,1.0,EHB
19422921,18.0,FullText
19423079,16.0,Abstract
19423680,48.0,EHB
19425830,22.0,EHB
19426812,14.0,Abstract
19426813,14.0,EHB
19426817,23.0,EHB
19426993,61.0,Abstract
19427089,12.0,Abstract
19427522,1.0,EHB
19427530,,EHB
19427842,14.0,EHB
19427907,11.0,Abstract
19427909,10.0,EHB
19427910,16.0,EHB
19428038,21.0,Abstract
19428222,12.0,BrainMap
19428389,9.0,EHB
19428395,14.0,Abstract
19428399,18.0,Abstract
19428403,15.0,FullText
19428407,16.0,Abstract
19428408,19.0,EHB
19428413,12.0,BrainMap
19428421,66.0,EHB
19428423,15.0,EHB
19428429,24.0,EHB
19428532,10.0,Abstract
19428683,25.0,EHB
19429003,37.0,EHB
19429013,34.0,EHB
19429043,16.0,EHB
19429078,31.0,Abstract
19429079,12.0,EHB
19429124,18.0,FullText
19429163,11.0,EHB
19429172,12.0,Abstract
19429861,20.0,FullText
19429863,18.0,EHB
19429864,14.0,BrainMap
19433099,57.0,EHB
19433416,18.0,EHB
19433442,32.0,EHB
19433790,15.0,EHB
19434601,245.0,EHB
19434621,12.0,Abstract
19435709,12.0,Abstract
19439183,26.0,Abstract
19439585,18.0,Abstract
19439588,28.0,EHB
19439594,12.0,BrainMap
19442494,12.857142857142858,BrainMap
19442751,18.0,Abstract
19442752,12.0,EHB
19442869,11.0,BrainMap
19445604,12.0,EHB
19445606,30.0,EHB
19445608,18.0,EHB
19446442,11.0,BrainMap
19446443,11.0,BrainMap
19446638,15.0,EHB
19446646,15.0,EHB
19446647,15.0,EHB
19446795,24.0,EHB
19446799,11.0,EHB
19446957,13.0,EHB
19448846,3.6666666666666665,BrainMap
19449155,13.0,EHB
19449330,20.333333333333332,BrainMap
19449332,18.77777777777778,BrainMap
19450613,2.333333333,EHB
19450657,7.0,Abstract
19450692,14.0,Abstract
19450695,31.0,EHB
19451625,16.0,EHB
19453626,10.0,EHB
19453637,14.0,FullText
19453831,20.0,Abstract
19453835,18.0,EHB
19455411,20.0,Abstract
19457362,15.0,EHB
19457372,20.0,EHB
19457376,16.0,Abstract
19457383,31.0,EHB
19457385,11.0,BrainMap
19457388,27.0,EHB
19457391,30.0,EHB
19457392,41.0,Abstract
19457398,28.0,Abstract
19457412,18.0,BrainMap
19458220,13.0,EHB
19460446,13.0,BrainMap
19462002,18.0,BrainMap
19463891,44.0,EHB
19464376,27.5,EHB
19465009,16.0,EHB
19465134,16.0,EHB
19465135,18.0,EHB
19465137,24.0,EHB
19467357,15.0,EHB
19467359,12.0,EHB
19467990,21.0,EHB
19471910,26.0,Abstract
19472026,17.0,BrainMap
19473243,31.0,EHB
19473859,11.0,Abstract
19474411,9.0,BrainMap
19477159,20.0,BrainMap
19477281,11.0,EHB
19478033,30.0,EHB
19478034,15.0,EHB
19478035,20.0,EHB
19478067,17.0,Abstract
19479729,48.0,BrainMap
19479730,3.0,BrainMap
19480985,10.0,Abstract
